,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
1020,Canada,166.0,180.4,194.8,209.2,223.6,238.0,263.4,288.8,314.2,339.6,365.0,384.6,404.2,423.8,443.4,463.0,497.2,531.4,565.6,599.8,634.0,662.8,691.6,720.4,749.2,778.0,828.0,878.0,928.0,978.0,1028.0,Sweden,3672.0
1021,Chile,924.0,1094.2,1264.4,1434.6,1604.8,1775.0,2336.6,2898.2,3459.8,4021.4,4583.0,4731.0,4879.0,5027.0,5175.0,5323.0,5676.2,6029.4,6382.6,6735.8,7089.0,7426.0,7763.0,8100.0,8437.0,8774.0,9107.8,9441.6,9775.4,10109.2,10443.0,Sweden,38911.0
1022,China,292.0,337.8,383.6,429.4,475.2,521.0,541.8,562.6,583.4,604.2,625.0,748.4,871.8,995.2,1118.6,1242.0,1366.0,1490.0,1614.0,1738.0,1862.0,2079.0,2296.0,2513.0,2730.0,2947.0,3546.0,4145.0,4744.0,5343.0,5942.0,Sweden,13431.0
1023,Colombia,103.0,115.0,127.0,139.0,151.0,163.0,201.8,240.6,279.4,318.2,357.0,397.4,437.8,478.2,518.6,559.0,630.4,701.8,773.2,844.6,916.0,1069.8,1223.6,1377.4,1531.2,1685.0,1907.6,2130.2,2352.8,2575.4,2798.0,Sweden,6581.0
1024,Croatia,364.0,379.6,395.2,410.8,426.4,442.0,475.4,508.8,542.2,575.6,609.0,764.8,920.6,1076.4,1232.2,1388.0,1589.2,1790.4,1991.6,2192.8,2394.0,2488.6,2583.2,2677.8,2772.4,2867.0,2964.0,3061.0,3158.0,3255.0,3352.0,Sweden,11416.0
1025,Czech Republic,847.0,875.8,904.6,933.4,962.2,991.0,1108.6,1226.2,1343.8,1461.4,1579.0,1591.4,1603.8,1616.2,1628.6,1641.0,1632.2,1623.4,1614.6,1605.8,1597.0,1591.6,1586.2,1580.8,1575.4,1570.0,1634.8,1699.6,1764.4,1829.2,1894.0,Sweden,10119.0
1026,Denmark,8257.0,8426.4,8595.8,8765.2,8934.6,9104.0,9301.4,9498.8,9696.2,9893.6,10091.0,10019.8,9948.6,9877.4,9806.2,9735.0,9792.6,9850.2,9907.8,9965.4,10023.0,10178.2,10333.4,10488.6,10643.8,10799.0,11188.4,11577.8,11967.2,12356.6,12746.0,Sweden,70755.0
1027,Egypt,216.0,229.2,242.4,255.6,268.8,282.0,302.4,322.8,343.2,363.6,384.0,410.2,436.4,462.6,488.8,515.0,534.8,554.6,574.4,594.2,614.0,642.8,671.6,700.4,729.2,758.0,820.8,883.6,946.4,1009.2,1072.0,Sweden,3841.0
1028,El Salvador,5.0,12.0,19.0,26.0,33.0,40.0,73.6,107.2,140.8,174.4,208.0,234.4,260.8,287.2,313.6,340.0,379.4,418.8,458.2,497.6,537.0,575.6,614.2,652.8,691.4,730.0,770.0,810.0,850.0,890.0,930.0,Sweden,2790.0
1029,Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,18.0,24.0,30.0,177.2,324.4,471.59999999999997,618.8,766.0,871.6,977.2,1082.8,1188.4,1294.0,1495.2,1696.4,1897.6,2098.8,2300.0,Sweden,4390.0
1030,Estonia,4293.0,4317.2,4341.4,4365.6,4389.8,4414.0,4235.0,4056.0,3877.0,3698.0,3519.0,3531.2,3543.4,3555.6,3567.8,3580.0,3530.6,3481.2,3431.8,3382.4,3333.0,3367.6,3402.2,3436.8,3471.4,3506.0,3736.8,3967.6,4198.4,4429.2,4660.0,Sweden,27305.0
1031,Ethiopia,233.0,285.0,337.0,389.0,441.0,493.0,692.6,892.2,1091.8,1291.4,1491.0,1694.8,1898.6,2102.4,2306.2,2510.0,2643.8,2777.6,2911.4,3045.2,3179.0,3173.0,3167.0,3161.0,3155.0,3149.0,3300.6,3452.2,3603.8,3755.4,3907.0,Sweden,14962.0
1032,Finland,39971.0,41169.8,42368.6,43567.4,44766.2,45965.0,46702.0,47439.0,48176.0,48913.0,49650.0,50131.4,50612.8,51094.2,51575.6,52057.0,52543.6,53030.2,53516.8,54003.4,54490.0,54371.0,54252.0,54133.0,54014.0,53895.0,53901.8,53908.6,53915.4,53922.2,53929.0,Sweden,349957.0
1033,France,576.0,601.6,627.2,652.8,678.4,704.0,784.2,864.4,944.6,1024.8,1105.0,1137.4,1169.8,1202.2,1234.6,1267.0,1342.8,1418.6,1494.4,1570.2,1646.0,1701.4,1756.8,1812.2,1867.6,1923.0,2009.8,2096.6,2183.4,2270.2,2357.0,Sweden,9578.0
1034,"Gambia, The",113.0,122.4,131.8,141.2,150.6,160.0,184.8,209.6,234.4,259.2,284.0,323.8,363.6,403.4,443.2,483.0,516.6,550.2,583.8,617.4,651.0,676.2,701.4,726.6,751.8,777.0,831.6,886.2,940.8,995.4,1050.0,Sweden,3518.0
1035,Germany,7265.0,7449.0,7633.0,7817.0,8001.0,8185.0,8800.4,9415.8,10031.2,10646.6,11262.0,11232.2,11202.4,11172.6,11142.8,11113.0,11184.8,11256.6,11328.4,11400.2,11472.0,11604.8,11737.6,11870.4,12003.2,12136.0,12962.4,13788.8,14615.2,15441.6,16268.0,Sweden,77701.0
1036,Greece,2678.0,2764.2,2850.4,2936.6,3022.8,3109.0,3029.2,2949.4,2869.6,2789.8,2710.0,2721.4,2732.8,2744.2,2755.6,2767.0,2758.0,2749.0,2740.0,2731.0,2722.0,2742.2,2762.4,2782.6,2802.8,2823.0,2890.8,2958.6,3026.4,3094.2,3162.0,Sweden,19971.0
1037,Hungary,2838.0,2928.4,3018.8,3109.2,3199.6,3290.0,3642.2,3994.4,4346.6,4698.8,5051.0,5066.8,5082.6,5098.4,5114.2,5130.0,5128.4,5126.8,5125.2,5123.6,5122.0,5097.4,5072.8,5048.2,5023.6,4999.0,5192.2,5385.4,5578.6,5771.8,5965.0,Sweden,32395.0
1038,Iceland,418.0,432.8,447.6,462.4,477.2,492.0,590.6,689.2,787.8,886.4,985.0,984.8,984.6,984.4,984.2,984.0,1001.6,1019.2,1036.8,1054.4,1072.0,1107.0,1142.0,1177.0,1212.0,1247.0,1301.6,1356.2,1410.8,1465.4,1520.0,Sweden,6718.0
1039,India,411.0,447.0,483.0,519.0,555.0,591.0,644.6,698.2,751.8,805.4,859.0,928.0,997.0,1066.0,1135.0,1204.0,1354.8,1505.6,1656.4,1807.2,1958.0,2185.4,2412.8,2640.2,2867.6,3095.0,3418.0,3741.0,4064.0,4387.0,4710.0,Sweden,12828.0
1040,Indonesia,68.0,74.4,80.8,87.2,93.6,100.0,109.6,119.2,128.8,138.4,148.0,156.0,164.0,172.0,180.0,188.0,209.8,231.6,253.4,275.2,297.0,357.8,418.6,479.4,540.2,601.0,664.4,727.8,791.2,854.6,918.0,Sweden,2320.0
1041,Iran,532.0,759.8,987.6,1215.4,1443.2,1671.0,3209.0,4747.0,6285.0,7823.0,9361.0,9986.2,10611.4,11236.6,11861.8,12487.0,12976.8,13466.6,13956.4,14446.2,14936.0,15566.0,16196.0,16826.0,17456.0,18086.0,19254.4,20422.8,21591.2,22759.6,23928.0,Sweden,81001.0
1042,Iraq,119.0,269.2,419.4,569.5999999999999,719.8,870.0,1135.6,1401.2,1666.8000000000002,1932.4,2198.0,2715.2,3232.4,3749.6000000000004,4266.8,4784.0,5673.6,6563.2,7452.8,8342.4,9232.0,10157.4,11082.8,12008.2,12933.6,13859.0,15945.8,18032.6,20119.4,22206.2,24293.0,Sweden,55355.0
1043,Israel,104.0,117.8,131.6,145.4,159.2,173.0,202.8,232.6,262.4,292.2,322.0,335.8,349.6,363.4,377.2,391.0,409.8,428.6,447.4,466.2,485.0,516.6,548.2,579.8,611.4,643.0,663.4,683.8,704.2,724.6,745.0,Sweden,2863.0
1044,Italy,1398.0,1427.6,1457.2,1486.8,1516.4,1546.0,1593.4,1640.8,1688.2,1735.6,1783.0,1783.2,1783.4,1783.6,1783.8,1784.0,1814.8,1845.6,1876.4,1907.2,1938.0,1955.0,1972.0,1989.0,2006.0,2023.0,2122.0,2221.0,2320.0,2419.0,2518.0,Sweden,12990.0
1045,Japan,221.0,232.2,243.4,254.6,265.8,277.0,322.4,367.8,413.2,458.6,504.0,522.2,540.4,558.6,576.8,595.0,633.8,672.6,711.4,750.2,789.0,847.2,905.4,963.6,1021.8,1080.0,1147.2,1214.4,1281.6,1348.8,1416.0,Sweden,4882.0
1046,Korea,67.0,78.2,89.4,100.6,111.8,123.0,157.8,192.6,227.39999999999998,262.2,297.0,425.8,554.6,683.4000000000001,812.2,941.0,1191.0,1441.0,1691.0,1941.0,2191.0,2356.0,2521.0,2686.0,2851.0,3016.0,3199.4,3382.8,3566.2,3749.6,3933.0,Sweden,10568.0
1047,Latvia,735.0,738.4,741.8,745.2,748.6,752.0,744.2,736.4,728.6,720.8,713.0,724.4,735.8,747.2,758.6,770.0,784.4,798.8,813.2,827.6,842.0,886.4,930.8,975.2,1019.6,1064.0,1211.6,1359.2,1506.8,1654.4,1802.0,Sweden,6678.0
1048,Lebanon,229.0,294.6,360.2,425.79999999999995,491.4,557.0,733.6,910.2,1086.8,1263.4,1440.0,1663.6,1887.2,2110.8,2334.4,2558.0,2843.6,3129.2,3414.8,3700.4,3986.0,4206.2,4426.4,4646.6,4866.8,5087.0,5389.6,5692.2,5994.8,6297.4,6600.0,Sweden,20457.0
1049,Lithuania,87.0,88.6,90.2,91.8,93.4,95.0,91.8,88.6,85.4,82.2,79.0,92.4,105.8,119.2,132.6,146.0,176.8,207.6,238.4,269.2,300.0,399.4,498.8,598.2,697.6,797.0,1053.0,1309.0,1565.0,1821.0,2077.0,Sweden,3581.0
1050,Macedonia,115.0,119.6,124.2,128.8,133.4,138.0,140.0,142.0,144.0,146.0,148.0,184.2,220.4,256.6,292.8,329.0,438.6,548.2,657.8,767.4,877.0,945.2,1013.4,1081.6,1149.8,1218.0,1320.2,1422.4,1524.6,1626.8,1729.0,Sweden,4554.0
1051,Mexico,36.0,42.8,49.6,56.4,63.2,70.0,84.8,99.6,114.4,129.2,144.0,158.8,173.6,188.4,203.2,218.0,245.6,273.2,300.8,328.4,356.0,399.8,443.6,487.4,531.2,575.0,623.0,671.0,719.0,767.0,815.0,Sweden,2214.0
1052,Morocco,366.0,393.8,421.6,449.4,477.2,505.0,550.8,596.6,642.4,688.2,734.0,791.0,848.0,905.0,962.0,1019.0,1094.8,1170.6,1246.4,1322.2,1398.0,1453.0,1508.0,1563.0,1618.0,1673.0,1791.8,1910.6,2029.4,2148.2,2267.0,Sweden,7962.0
1053,Netherlands,629.0,657.6,686.2,714.8,743.4,772.0,854.2,936.4,1018.6,1100.8,1183.0,1189.8,1196.6,1203.4,1210.2,1217.0,1253.4,1289.8,1326.2,1362.6,1399.0,1467.8,1536.6,1605.4,1674.2,1743.0,1907.2,2071.4,2235.6,2399.8,2564.0,Sweden,9507.0
1054,Norway,7251.0,7494.8,7738.6,7982.4,8226.2,8470.0,8590.0,8710.0,8830.0,8950.0,9070.0,9000.8,8931.6,8862.4,8793.2,8724.0,8788.6,8853.2,8917.8,8982.4,9047.0,9247.6,9448.2,9648.8,9849.4,10050.0,10321.2,10592.4,10863.6,11134.8,11406.0,Sweden,64018.0
1055,Pakistan,210.0,232.2,254.4,276.6,298.8,321.0,364.0,407.0,450.0,493.0,536.0,564.0,592.0,620.0,648.0,676.0,714.4,752.8,791.2,829.6,868.0,915.6,963.2,1010.8,1058.4,1106.0,1230.0,1354.0,1478.0,1602.0,1726.0,Sweden,5443.0
1056,Peru,71.0,83.2,95.4,107.6,119.8,132.0,166.2,200.4,234.60000000000002,268.8,303.0,388.6,474.2,559.8,645.4,731.0,836.0,941.0,1046.0,1151.0,1256.0,1358.6,1461.2,1563.8,1666.4,1769.0,1908.8,2048.6,2188.4,2328.2,2468.0,Sweden,6730.0
1057,Philippines,59.0,76.8,94.6,112.4,130.2,148.0,209.6,271.2,332.8,394.4,456.0,550.4,644.8,739.2,833.6,928.0,1039.0,1150.0,1261.0,1372.0,1483.0,1643.6,1804.2,1964.8,2125.4,2286.0,2526.2,2766.4,3006.6,3246.8,3487.0,Sweden,8847.0
1058,Poland,3209.0,3595.0,3981.0,4367.0,4753.0,5139.0,5861.4,6583.8,7306.2,8028.6,8751.0,9101.8,9452.6,9803.4,10154.2,10505.0,10804.2,11103.4,11402.6,11701.8,12001.0,12612.2,13223.4,13834.6,14445.8,15057.0,16761.8,18466.6,20171.4,21876.2,23581.0,Sweden,78243.0
1059,Portugal,390.0,412.2,434.4,456.6,478.8,501.0,509.6,518.2,526.8,535.4,544.0,554.0,564.0,574.0,584.0,594.0,608.6,623.2,637.8,652.4,667.0,679.4,691.8,704.2,716.6,729.0,757.6,786.2,814.8,843.4,872.0,Sweden,4297.0
1060,Romania,382.0,439.0,496.0,553.0,610.0,667.0,967.2,1267.4,1567.6,1867.8,2168.0,2334.2,2500.4,2666.6,2832.8,2999.0,3150.4,3301.8,3453.2,3604.6,3756.0,3939.6,4123.2,4306.8,4490.4,4674.0,5129.6,5585.2,6040.8,6496.4,6952.0,Sweden,21598.0
1061,Russia,106.0,108.8,111.6,114.4,117.2,120.0,154.4,188.8,223.2,257.6,292.0,476.4,660.8,845.2,1029.6,1214.0,1499.8,1785.6,2071.4,2357.2,2643.0,3059.8,3476.6,3893.4,4310.2,4727.0,5211.6,5696.2,6180.8,6665.4,7150.0,Sweden,16252.0
1062,Serbia and Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.4,214.8,322.20000000000005,429.6,537.0,1091.4,1645.8,2200.2,2754.6,3309.0,Sweden,3846.0
1063,Slovakia,608.0,633.0,658.0,683.0,708.0,733.0,824.4,915.8,1007.2,1098.6,1190.0,1195.2,1200.4,1205.6,1210.8,1216.0,1205.8,1195.6,1185.4,1175.2,1165.0,1162.8,1160.6,1158.4,1156.2,1154.0,1197.6,1241.2,1284.8,1328.4,1372.0,Sweden,7438.0
1064,Somalia,19.0,26.2,33.4,40.6,47.8,55.0,89.2,123.4,157.60000000000002,191.8,226.0,425.0,624.0,823.0,1022.0,1221.0,1392.4,1563.8,1735.2,1906.6,2078.0,2148.0,2218.0,2288.0,2358.0,2428.0,2727.6,3027.2,3326.8,3626.4,3926.0,Sweden,9953.0
1065,South Africa,123.0,130.0,137.0,144.0,151.0,158.0,171.0,184.0,197.0,210.0,223.0,227.4,231.8,236.2,240.6,245.0,259.2,273.4,287.6,301.8,316.0,339.6,363.2,386.8,410.4,434.0,452.4,470.8,489.2,507.6,526.0,Sweden,2025.0
1066,Spain,909.0,947.0,985.0,1023.0,1061.0,1099.0,1120.6,1142.2,1163.8,1185.4,1207.0,1231.0,1255.0,1279.0,1303.0,1327.0,1367.2,1407.4,1447.6,1487.8,1528.0,1576.2,1624.4,1672.6,1720.8,1769.0,1842.0,1915.0,1988.0,2061.0,2134.0,Sweden,9973.0
1067,Sri Lanka,60.0,72.2,84.4,96.6,108.8,121.0,138.8,156.6,174.4,192.2,210.0,257.6,305.2,352.8,400.4,448.0,498.4,548.8,599.2,649.6,700.0,826.0,952.0,1078.0,1204.0,1330.0,1522.0,1714.0,1906.0,2098.0,2290.0,Sweden,5159.0
1068,Sweden,279742.0,297511.2,315280.4,333049.6,350818.8,368588.0,294870.4,221152.8,147435.19999999998,73717.59999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,648330.0
1069,Switzerland,323.0,334.2,345.4,356.6,367.8,379.0,443.2,507.4,571.6,635.8,700.0,704.4,708.8,713.2,717.6,722.0,737.6,753.2,768.8,784.4,800.0,805.2,810.4,815.6,820.8,826.0,865.6,905.2,944.8,984.4,1024.0,Sweden,4774.0
1070,Syria,217.0,269.2,321.4,373.6,425.8,478.0,521.6,565.2,608.8,652.4,696.0,813.4,930.8,1048.2,1165.6,1283.0,1500.8,1718.6,1936.4,2154.2,2372.0,2560.6,2749.2,2937.8,3126.4,3315.0,3613.0,3911.0,4209.0,4507.0,4805.0,Sweden,13166.0
1071,Thailand,93.0,119.4,145.8,172.2,198.6,225.0,231.4,237.8,244.2,250.6,257.0,324.6,392.2,459.79999999999995,527.4,595.0,725.6,856.2,986.8,1117.4,1248.0,1597.0,1946.0,2295.0,2644.0,2993.0,3539.0,4085.0,4631.0,5177.0,5723.0,Sweden,11134.0
1072,Tunisia,237.0,261.0,285.0,309.0,333.0,357.0,412.4,467.8,523.2,578.6,634.0,661.4,688.8,716.2,743.6,771.0,814.6,858.2,901.8,945.4,989.0,1016.8,1044.6,1072.4,1100.2,1128.0,1191.2,1254.4,1317.6,1380.8,1444.0,Sweden,5560.0
1073,Turkey,1806.0,2070.2,2334.4,2598.6,2862.8,3127.0,3088.8,3050.6,3012.4,2974.2,2936.0,3127.2,3318.4,3509.6,3700.8,3892.0,4189.0,4486.0,4783.0,5080.0,5377.0,5673.6,5970.2,6266.8,6563.4,6860.0,7288.8,7717.6,8146.4,8575.2,9004.0,Sweden,33002.0
1074,Uganda,98.0,114.0,130.0,146.0,162.0,178.0,205.2,232.4,259.6,286.8,314.0,347.2,380.4,413.6,446.8,480.0,504.6,529.2,553.8,578.4,603.0,630.2,657.4,684.6,711.8,739.0,788.0,837.0,886.0,935.0,984.0,Sweden,3396.0
1075,Ukraine,13.0,13.6,14.2,14.8,15.4,16.0,27.0,38.0,49.0,60.0,71.0,116.2,161.4,206.60000000000002,251.8,297.0,363.4,429.8,496.20000000000005,562.6,629.0,751.2,873.4,995.6,1117.8,1240.0,1423.2,1606.4,1789.6,1972.8,2156.0,Sweden,4422.0
1076,United Kingdom,1423.0,1532.8,1642.6,1752.4,1862.2,1972.0,2121.6,2271.2,2420.8,2570.4,2720.0,2849.0,2978.0,3107.0,3236.0,3365.0,3518.6,3672.2,3825.8,3979.4,4133.0,4273.4,4413.8,4554.2,4694.6,4835.0,5019.2,5203.4,5387.6,5571.8,5756.0,Sweden,24204.0
1077,United States,2064.0,2129.8,2195.6,2261.4,2327.2,2393.0,2502.4,2611.8,2721.2,2830.6,2940.0,3028.8,3117.6,3206.4,3295.2,3384.0,3482.0,3580.0,3678.0,3776.0,3874.0,3924.2,3974.4,4024.6,4074.8,4125.0,4331.4,4537.8,4744.2,4950.6,5157.0,Sweden,23937.0
1078,Uruguay,347.0,374.2,401.4,428.6,455.8,483.0,516.0,549.0,582.0,615.0,648.0,658.8,669.6,680.4,691.2,702.0,725.4,748.8,772.2,795.6,819.0,841.6,864.2,886.8,909.4,932.0,941.0,950.0,959.0,968.0,977.0,Sweden,4908.0
1079,Vietnam,139.0,197.4,255.8,314.2,372.6,431.0,451.8,472.6,493.4,514.2,535.0,615.6,696.2,776.8,857.4,938.0,1096.2,1254.4,1412.6,1570.8,1729.0,1838.8,1948.6,2058.4,2168.2,2278.0,2406.2,2534.4,2662.6,2790.8,2919.0,Sweden,8969.0
1080,Afghanistan,608.0,956.6,1305.2,1653.8000000000002,2002.4,2351.0,2815.8,3280.6,3745.4,4210.2,4675.0,5319.4,5963.8,6608.2,7252.6,7897.0,8432.8,8968.6,9504.4,10040.2,10576.0,11577.4,12578.8,13580.2,14581.6,15583.0,16126.2,16669.4,17212.6,17755.8,18299.0,United States,59989.0
1081,Albania,992.0,1017.2,1042.4,1067.6,1092.8,1118.0,1084.0,1050.0,1016.0,982.0,948.0,1720.6,2493.2,3265.8,4038.4,4811.0,5678.0,6545.0,7412.0,8279.0,9146.0,10889.0,12632.0,14375.0,16118.0,17861.0,19685.6,21510.2,23334.8,25159.4,26984.0,United States,61860.0
1082,Algeria,960.0,1015.2,1070.4,1125.6,1180.8,1236.0,1236.0,1236.0,1236.0,1236.0,1236.0,1420.2,1604.4,1788.6,1972.8,2157.0,2337.6,2518.2,2698.8,2879.4,3060.0,3339.0,3618.0,3897.0,4176.0,4455.0,4688.2,4921.4,5154.6,5387.8,5621.0,United States,18725.0
1083,Angola,176.0,211.0,246.0,281.0,316.0,351.0,389.8,428.6,467.4,506.2,545.0,508.4,471.8,435.2,398.6,362.0,374.2,386.4,398.6,410.8,423.0,464.0,505.0,546.0,587.0,628.0,644.2,660.4,676.6,692.8,709.0,United States,3194.0
1084,Antigua and Barbuda,816.0,1030.4,1244.8,1459.2,1673.6,1888.0,2140.8,2393.6,2646.4,2899.2,3152.0,3494.8,3837.6,4180.4,4523.2,4866.0,5113.6,5361.2,5608.8,5856.4,6104.0,6357.6,6611.2,6864.8,7118.4,7372.0,7646.4,7920.8,8195.2,8469.6,8744.0,United States,32942.0
1085,Argentina,15216.0,16827.0,18438.0,20049.0,21660.0,23271.0,24479.4,25687.8,26896.2,28104.6,29313.0,30587.0,31861.0,33135.0,34409.0,35683.0,35977.6,36272.2,36566.8,36861.4,37156.0,43678.4,50200.8,56723.2,63245.6,69768.0,68635.2,67502.4,66369.6,65236.8,64104.0,United States,274511.0
1086,Armenia,6467.0,6675.8,6884.6,7093.4,7302.2,7511.0,7739.0,7967.0,8195.0,8423.0,8651.0,9832.0,11013.0,12194.0,13375.0,14556.0,16300.8,18045.6,19790.4,21535.2,23280.0,26092.6,28905.2,31717.8,34530.4,37343.0,39407.8,41472.6,43537.4,45602.2,47667.0,United States,145475.0
1087,Australia,9488.0,10106.4,10724.8,11343.2,11961.6,12580.0,12751.8,12923.6,13095.4,13267.2,13439.0,14036.6,14634.2,15231.8,15829.4,16427.0,16960.8,17494.6,18028.4,18562.2,19096.0,20124.8,21153.6,22182.4,23211.2,24240.0,24782.8,25325.6,25868.4,26411.2,26954.0,United States,122224.0
1088,Austria,26688.0,27414.2,28140.4,28866.6,29592.8,30319.0,29328.4,28337.8,27347.2,26356.6,25366.0,25270.0,25174.0,25078.0,24982.0,24886.0,23854.4,22822.8,21791.2,20759.6,19728.0,20413.4,21098.8,21784.2,22469.6,23155.0,22528.8,21902.6,21276.4,20650.2,20024.0,United States,170166.0
1089,Azerbaijan,4754.0,4655.4,4556.8,4458.2,4359.6,4261.0,4113.2,3965.4,3817.6,3669.8,3522.0,3577.6,3633.2,3688.8,3744.4,3800.0,4303.8,4807.6,5311.4,5815.2,6319.0,6707.8,7096.6,7485.4,7874.2,8263.0,8857.8,9452.6,10047.4,10642.2,11237.0,United States,42156.0
1090,"Bahamas, The",2256.0,2498.2,2740.4,2982.6,3224.8,3467.0,3660.8,3854.6,4048.4,4242.2,4436.0,4784.0,5132.0,5480.0,5828.0,6176.0,6413.8,6651.6,6889.4,7127.2,7365.0,7948.4,8531.8,9115.2,9698.6,10282.0,10313.0,10344.0,10375.0,10406.0,10437.0,United States,44419.0
1091,Bangladesh,1024.0,1328.4,1632.8,1937.1999999999998,2241.6,2546.0,2908.6,3271.2,3633.8,3996.4,4359.0,5644.4,6929.8,8215.2,9500.6,10786.0,12235.2,13684.4,15133.6,16582.8,18032.0,21424.6,24817.2,28209.8,31602.4,34995.0,35961.6,36928.2,37894.8,38861.4,39828.0,United States,111570.0
1092,Barbados,5920.0,6706.4,7492.8,8279.2,9065.6,9852.0,10579.2,11306.4,12033.6,12760.8,13488.0,14246.8,15005.6,15764.4,16523.2,17282.0,17381.0,17480.0,17579.0,17678.0,17777.0,18507.6,19238.2,19968.8,20699.4,21430.0,21645.2,21860.4,22075.6,22290.8,22506.0,United States,108255.0
1093,Belarus,2925.0,3131.0,3337.0,3543.0,3749.0,3955.0,4094.6,4234.2,4373.8,4513.4,4653.0,5623.4,6593.8,7564.2,8534.6,9505.0,10784.2,12063.4,13342.6,14621.8,15901.0,18119.8,20338.6,22557.4,24776.2,26995.0,28078.4,29161.8,30245.2,31328.6,32412.0,United States,96346.0
1094,Belgium,8384.0,8792.8,9201.6,9610.4,10019.2,10428.0,10370.8,10313.6,10256.4,10199.2,10142.0,10318.0,10494.0,10670.0,10846.0,11022.0,10949.8,10877.6,10805.4,10733.2,10661.0,11121.8,11582.6,12043.4,12504.2,12965.0,12691.0,12417.0,12143.0,11869.0,11595.0,United States,75197.0
1095,Belize,2512.0,3017.0,3522.0,4027.0,4532.0,5037.0,5592.6,6148.2,6703.8,7259.4,7815.0,8348.6,8882.2,9415.8,9949.4,10483.0,10720.2,10957.4,11194.6,11431.8,11669.0,12697.2,13725.4,14753.6,15781.8,16810.0,17035.2,17260.4,17485.6,17710.8,17936.0,United States,72262.0
1096,Bolivia,3024.0,3530.8,4037.6,4544.4,5051.2,5558.0,6083.0,6608.0,7133.0,7658.0,8183.0,8758.4,9333.8,9909.2,10484.6,11060.0,11511.8,11963.6,12415.4,12867.2,13319.0,16016.0,18713.0,21410.0,24107.0,26804.0,26782.0,26760.0,26738.0,26716.0,26694.0,United States,94642.0
1097,Bosnia and Herzegovina,11998.0,12753.2,13508.4,14263.6,15018.8,15774.0,15984.4,16194.8,16405.2,16615.6,16826.0,18810.4,20794.8,22779.2,24763.6,26748.0,27791.4,28834.8,29878.2,30921.6,31965.0,36619.0,41273.0,45927.0,50581.0,55235.0,55836.2,56437.4,57038.6,57639.8,58241.0,United States,216787.0
1098,Brazil,8896.0,10456.6,12017.2,13577.8,15138.4,16699.0,18329.0,19959.0,21589.0,23219.0,24849.0,28096.2,31343.4,34590.6,37837.8,41085.0,44374.4,47663.8,50953.2,54242.6,57532.0,68193.6,78855.2,89516.8,100178.4,110840.0,114960.4,119080.8,123201.2,127321.6,131442.0,United States,391343.0
1099,Bulgaria,2112.0,2232.0,2352.0,2472.0,2592.0,2712.0,2737.2,2762.4,2787.6,2812.8,2838.0,3467.6,4097.2,4726.8,5356.4,5986.0,6709.6,7433.2,8156.8,8880.4,9604.0,12306.2,15008.4,17710.6,20412.8,23115.0,23103.2,23091.4,23079.6,23067.8,23056.0,United States,69423.0
1100,Cambodia,1408.0,2338.0,3268.0,4198.0,5128.0,6058.0,7300.2,8542.4,9784.6,11026.8,12269.0,13741.0,15213.0,16685.0,18157.0,19629.0,20593.6,21558.2,22522.8,23487.4,24452.0,26846.6,29241.2,31635.8,34030.4,36425.0,37339.0,38253.0,39167.0,40081.0,40995.0,United States,141236.0
1101,Cameroon,192.0,242.6,293.2,343.8,394.4,445.0,507.4,569.8,632.2,694.6,757.0,972.8,1188.6,1404.4,1620.2,1836.0,2124.8,2413.6,2702.4,2991.2,3280.0,3808.6,4337.2,4865.8,5394.4,5923.0,6860.6,7798.2,8735.8,9673.4,10611.0,United States,23044.0
1102,Canada,186368.0,196335.8,206303.6,216271.4,226239.2,236207.0,236670.0,237133.0,237596.0,238059.0,238522.0,244638.0,250754.0,256870.0,262986.0,269102.0,268594.6,268087.2,267579.8,267072.4,266565.0,275984.2,285403.4,294822.6,304241.8,313661.0,313325.0,312989.0,312653.0,312317.0,311981.0,United States,1822406.0
1103,Cape Verde,1152.0,1309.0,1466.0,1623.0,1780.0,1937.0,2072.6,2208.2,2343.8,2479.4,2615.0,2903.2,3191.4,3479.6,3767.8,4056.0,4165.8,4275.6,4385.4,4495.2,4605.0,4842.2,5079.4,5316.6,5553.8,5791.0,6556.0,7321.0,8086.0,8851.0,9616.0,United States,29772.0
1104,Chile,8112.0,9180.0,10248.0,11316.0,12384.0,13452.0,14419.2,15386.4,16353.6,17320.8,18288.0,19072.0,19856.0,20640.0,21424.0,22208.0,22390.4,22572.8,22755.2,22937.6,23120.0,25238.6,27357.2,29475.8,31594.4,33713.0,33960.8,34208.6,34456.4,34704.2,34952.0,United States,153845.0
