"COUNTRY","Country","DLVLEDUC","Level of education","DPROGTYP","Programme orientation","DSRCTYP","Funding source","DTRNSTYP","Type of transactions","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","1998","1998","TRY","Turkish Lira","6","Millions",,,884905,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","1999","1999","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2000","2000","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2001","2001","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2002","2002","TRY","Turkish Lira","6","Millions",,,102.747914,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2003","2003","TRY","Turkish Lira","6","Millions",,,243,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2004","2004","TRY","Turkish Lira","6","Millions",,,843,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2006","2006","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2010","2010","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","1997","1997","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","1998","1998","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","1999","1999","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2000","2000","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2001","2001","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2002","2002","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2003","2003","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2004","2004","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2006","2006","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2010","2010","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","1997","1997","TRY","Turkish Lira","6","Millions",,,0,"a","Not applicable"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","1998","1998","TRY","Turkish Lira","6","Millions",,,0,"n","Negligable"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","1999","1999","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
