,country,co2,expRD,expEd,expHealth,gdp,year
5941,Bosnia and Herzegovina,22258.69,0.26533,6.51380253,9.49001503,17226849297.07003,32
5942,Botswana,5082.462,0.2588,3.96143532,6.14145994,14380004175.119429,32
5943,Brazil,470028.726,1.12684,3.35419297,7.73536205,2465188674415.0317,32
5944,Brunei Darussalam,9666.212,0.17451285714285714,1.68712533,1.85097218,19047940300.896286,32
5945,Bulgaria,44862.078,0.6047899999999999,3.85010529,7.57881832,54033250328.51512,32
5946,Burkina Faso,2698.9120000000003,0.21311799999999997,1.19755554,5.17797041,12561016091.467287,32
5947,Burundi,388.702,0.10702,2.66949105,8.52668476,2333308099.462491,32
5948,Cabo Verde,506.046,0.07264,3.07491827,5.13365459,1741809808.9644227,32
5949,Cambodia,5456.496,0.10243846153846152,1.406703,7.26115417,14054443213.463923,32
5951,Canada,517721.72799999994,1.7766,7.72764158,10.42859364,1828689329348.9941,32
5953,Chad,920.4169999999999,0.3005,0.95546591,3.85607934,12367363677.619884,32
5954,Chile,80974.694,0.3622,3.36552072,7.020919800000001,267122320056.7022,32
5955,China,10028573.939,1.9121400000000002,2.53561926,4.5493989,8532229986993.647,32
5956,Colombia,80186.289,0.23399999999999999,4.71287298,6.74599648,370921320483.84106,32
5958,"Congo, Dem. Rep.",2405.552,0.2423,0.53260952,3.30099463,29306235826.38855,32
5960,Costa Rica,7337.6669999999995,0.55606,5.59330559,7.91351128,46473128285.5589,32
5961,Cote d'Ivoire,9292.178,0.0956,1.03128433,6.11988115,26789047554.598774,32
5962,Croatia,18045.307,0.75029,6.44331408,7.795695299999999,56580819623.8529,32
5963,Cuba,29746.703999999998,0.40715999999999997,8.06292343,9.29940987,73141000000.0,32
5964,Cyprus,6919.629,0.43778,3.00964785,6.55474567,24978513426.69921,32
5965,Czech Republic,103350.728,1.7823099999999998,5.87186384,7.02843523,208857719320.6487,32
5966,Denmark,36427.977999999996,2.98125,8.600667,10.24135303,327148943812.1366,32
5970,Ecuador,32526.29,0.33236,4.17976379,8.47968197,87924544000.0,32
5971,"Egypt, Arab Rep.",220108.008,0.5089899999999999,1.35230184,4.71025944,279116666666.6667,32
5972,El Salvador,6662.939,0.03397,4.51679182,7.53931999,21386140000.0,32
5975,Estonia,17146.892,2.12265,4.40868425,5.79034519,23192708981.84456,32
5976,Ethiopia,8518.440999999999,0.4836166666666667,1.06663275,4.53959608,43310721414.08288,32
5978,Finland,49013.122,3.41948,7.64987373,9.5857954,258304834621.6049,32
5979,France,333227.624,2.22707,7.95530319,11.31324291,2683825225092.6284,32
5980,Gabon,5056.793,0.57924,1.4828583,2.42097569,17170465294.033197,32
5981,"Gambia, The",454.708,0.12425428571428572,1.17241848,4.230021,1415006238.0950894,32
5982,Georgia,8445.101,0.09528375,1.62800479,8.37314224,16488403076.364075,32
5983,Germany,738141.431,2.86813,8.18184471,10.84700775,3527344944139.8257,32
5984,Ghana,14862.351,0.37655,1.9841186999999998,4.18723392,41270954737.24588,32
5985,Greece,80050.61,0.69957,5.5924592,8.79238129,245670666767.5331,32
5987,Guatemala,11884.747,0.04471,2.00677299,6.01474953,50388460924.73448,32
5992,Honduras,9163.833,0.02221909090909091,3.3830452000000006,8.65655136,18528601901.32396,32
5993,Hungary,45206.776,1.26362,4.82984734,7.44883251,128475498380.37926,32
5994,Iceland,1873.8370000000002,2.057855,6.55072308,8.19516754,14724078148.316797,32
5995,India,2013788.055,0.7439899999999999,0.93186861,3.32935309,1827637859135.696,32
5996,Indonesia,529632.144,0.084355,0.87196976,2.9028666000000003,917869910105.7491,32
5997,"Iran, Islamic Rep.",611761.943,0.31655,2.27696061,6.63648605,598868460912.8467,32
5998,Iraq,154446.706,0.035616666666666665,1.0089587,2.69039416,217807625616.4749,32
5999,Ireland,35588.235,1.5611899999999999,7.70269775,10.68722248,224999484361.8257,32
6000,Israel,75529.19900000001,4.15735,4.45442104,7.11489153,257180147032.1421,32
6001,Italy,369468.585,1.2708700000000002,6.66466141,8.78352833,2087077032435.1487,32
6002,Jamaica,7370.67,0.06096,2.78246617,4.88512135,14807086889.20989,32
6003,Japan,1229622.107,3.2090799999999997,9.05666924,10.79065323,6203213121334.122,32
6004,Jordan,24444.222,0.5690500000000001,5.07721329,7.882923599999999,31634561670.43564,32
6005,Kazakhstan,242971.753,0.16525,2.06988907,3.03725982,207998568865.78925,32
6006,Kenya,12541.14,0.78577,1.81927824,5.61369753,50412754861.0191,32
6008,"Korea, Rep.",583966.083,4.02554,3.53646016,6.13262033,1278427634342.5857,32
6009,Kuwait,100516.13699999999,0.09721,2.18792343,2.57378602,174070382279.3855,32
6010,Kyrgyz Republic,10131.921,0.1661,4.22100592,8.50966358,6605139933.410631,32
6011,Lao PDR,3582.659,0.0371,0.43670171,2.07637596,10191350119.680822,32
6012,Latvia,7062.642,0.6642399999999999,3.26500082,5.41030407,28330632928.55588,32
6014,Lesotho,2398.218,0.020695,5.13855696,8.57818985,2526185314.174379,32
6016,Lithuania,13831.923999999999,0.89469,4.19061089,6.29071617,42943442157.7701,32
6017,Luxembourg,10593.963,1.27267,4.66995001,5.58377266,56677961787.07165,32
6018,North Macedonia,8815.468,0.32676,4.13496399,6.61468363,9745251126.010904,32
6019,Madagascar,2768.585,0.07575333333333334,1.73897839,4.4098258,11578978052.878891,32
6021,Malaysia,218707.21399999998,1.09269,1.86438668,3.48790693,314443149443.1494,32
6023,Mali,2299.209,0.476008,0.41355813,3.75211573,12441946098.401754,32
6024,Malta,2680.577,0.8261799999999999,5.65042686,8.608181,9462238256.978477,32
6026,Mauritania,2647.574,0.014190000000000001,1.15462852,3.40726185,6728208836.221428,32
6027,Mauritius,3967.6940000000004,0.17773,1.9007318,4.27675056,11668685524.126455,32
6028,Mexico,496324.783,0.42096000000000006,3.01412058,5.84224558,1201089987015.4524,32
6030,Moldova,4924.781,0.34907,4.43541145,9.13962078,8709165249.269283,32
6032,Mongolia,35074.855,0.23913,2.3420372000000005,3.85493326,12292770631.196692,32
6033,Morocco,59273.388,0.71454,2.44358778,5.74942255,98266306615.36324,32
6034,Mozambique,3120.617,0.388516,1.3506886999999999,5.61947441,16350804543.05149,32
6035,Myanmar,12024.093,0.07529333333333332,0.41985452,2.43835998,59937797559.32945,32
6036,Namibia,3384.6409999999996,0.24080500000000002,3.87052751,9.26402569,13041886316.483196,32
6038,Nepal,5856.1990000000005,0.3022,0.90575534,5.1700902,18851513891.066,32
6039,Netherlands,171765.947,1.9162700000000001,7.03788567,10.53898716,838971306990.9064,32
6040,New Zealand,34139.77,1.19256,7.57564592,9.64937401,176247979235.90558,32
6041,Nicaragua,4616.753,0.10449000000000001,3.74920559,7.48836899,10532049076.94072,32
6043,Nigeria,119008.81800000001,0.13223,0.54436678,3.35984278,455501524575.4981,32
6044,Norway,44499.045,1.61858,7.43971157,8.77787876,509506317146.5407,32
6045,Oman,59658.422999999995,0.20836999999999997,2.10387325,2.5522777999999997,76511059935.9394,32
6046,Pakistan,170126.798,0.31101,0.67824304,2.35939932,224383620829.56964,32
6048,Panama,10029.245,0.07534,3.96660495,6.56412029,40429700000.0,32
6049,Papua New Guinea,5078.795,0.031580000000000004,1.82221472,2.66693544,21295659249.24429,32
6050,Paraguay,5284.147,0.06515,3.03187323,6.54307508,33283228891.092323,32
6051,Peru,55261.69,0.0553,2.5478096000000003,4.75655174,192648999090.0819,32
6052,Philippines,90684.91,0.127595,1.14995849,4.37465286,261920542606.8903,32
6053,Poland,299920.26300000004,0.8808600000000001,4.33011627,6.20108318,498523568248.1192,32
6054,Portugal,46013.515999999996,1.3777700000000002,6.13052416,9.35394287,216236608773.9764,32
6055,Qatar,94124.556,0.4786,1.38358474,1.74822152,186833502362.1283,32
6056,Romania,81722.762,0.48383000000000004,3.62648559,4.718035700000001,170635805316.8791,32
6057,Russian Federation,1807244.28,1.02675,3.14766097,4.94080353,2208295773643.1494,32
6058,Rwanda,740.7339999999999,0.66627,2.11704588,8.35697842,7655138385.443737,32
6062,Saudi Arabia,564842.678,0.87684,2.74473119,4.01962948,735974843348.6641,32
6063,Senegal,7913.3859999999995,0.489702,1.20803773,4.22773457,17824398468.8858,32
6064,Serbia,43794.981,0.85316,5.79436255,9.32820988,43309252921.05673,32
6065,Seychelles,421.705,0.2508818181818182,4.02018118,5.73107624,1060226125.6261592,32
6067,Singapore,49992.210999999996,1.9193900000000002,1.30787134,3.32783675,295087220933.0239,32
6068,Slovak Republic,32804.982,0.80495,5.41073561,7.55277967,94534730680.60233,32
6069,Slovenia,14675.333999999999,2.5731900000000003,6.1747551,8.71509933,46580457470.27691,32
6071,South Africa,464674.906,0.73363,4.26170158,7.752550599999999,396332702639.4963,32
6072,Spain,264779.402,1.28788,6.603164200000001,9.15699196,1324820091194.6665,32
6073,Sri Lanka,16061.46,0.11283,1.43723977,3.40384579,68434409315.11231,32
6075,St. Lucia,407.037,0.30598000000000003,2.26311636,5.57630587,1605146777.7777774,32
6076,St. Vincent and the Grenadines,253.023,0.12028,2.90775776,4.68828583,692933333.3333333,32
6077,Sudan,14642.331,0.29844,1.49337018,5.68827009,52766746152.17862,32
6079,Eswatini,1235.779,0.27013000000000004,3.41327834,7.82028151,4886658806.333739,32
6080,Sweden,47047.61,3.2777199999999995,9.040775300000002,10.73550034,552483727282.8025,32
6081,Switzerland,37854.441,3.18623,3.58276772,10.61796474,668043613696.2872,32
6082,Tajikistan,2929.933,0.11432,1.60808599,5.98185873,7633049792.093209,32
6083,Tanzania,9545.201,0.4673966666666667,1.17573333,5.01779366,39650530214.32871,32
6084,Thailand,273088.82399999996,0.40155,2.68023992,3.52293992,397558222957.1696,32
6086,Togo,2409.219,0.22324000000000002,1.63061213,6.1408205,3873308389.300063,32
6088,Trinidad and Tobago,45419.462,0.043769999999999996,2.37974858,4.8760519,25763220107.005104,32
6089,Tunisia,27003.787999999997,0.68206,3.76331949,6.606422900000001,45044112939.36871,32
6090,Turkey,327437.43100000004,0.8321700000000001,3.51873088,4.44444656,880555967207.4902,32
6093,Uganda,4088.705,0.322995,1.32330382,7.86666203,27188666946.70552,32
6094,Ukraine,295791.221,0.75167,3.74045849,7.11666059,175781379051.43286,32
6095,United Arab Emirates,219792.646,0.5553466666666667,2.48480034,3.42519474,374590605854.3227,32
6096,United Kingdom,468261.232,1.59382,8.171459200000001,10.0517683,2704887678386.7217,32
6097,United States,5081999.958000001,2.68166,7.90685177,16.28528976,16197007349000.0,32
6098,Uruguay,8694.457,0.3276,5.62837696,8.76412106,51264390114.2305,32
6099,Uzbekistan,115814.86099999999,0.2021,2.54489756,5.58976364,63628854498.50243,32
6101,"Venezuela, RB",192040.79,0.2501,2.85448384,6.4481473,381286237847.6675,32
6102,Vietnam,142631.63199999998,0.282015,2.63144064,6.27840996,155820001920.49164,32
6104,Zambia,3678.0009999999997,0.27819,1.29786623,3.93052912,25503060420.026028,32
6106,Albania,4913.78,0.15412,2.57775068,5.38559914,12776217194.792809,33
6107,Algeria,134465.223,0.3836333333333333,4.28831577,6.03576279,209724351221.97028,33
6109,Angola,33692.396,0.03229,1.69516706,2.73282671,136709862831.19368,33
6111,Argentina,193701.94100000002,0.61849,6.22042274,9.78097916,552025140252.2463,33
6112,Armenia,5496.8330000000005,0.22216,1.37565804,10.32345009,11121465767.406685,33
6113,Australia,372317.844,2.1787,5.91920567,8.76116371,1576184467015.492,33
6114,Austria,62529.684,2.95492,7.42312813,10.28574944,430068712971.8673,33
6115,Azerbaijan,35496.56,0.20969000000000002,1.06307197,3.03672314,74164435946.46272,33
6117,Bahrain,31407.855,0.10116,2.80836272,4.30853891,32539468085.10638,33
6120,Belarus,63054.065,0.65191,3.56868172,5.69559479,75527984234.23424,33
6121,Belgium,97501.86300000001,2.33393,8.02433109,10.56154251,521642714407.8428,33
6125,Bolivia,19149.074,0.157,3.26242661,5.57465124,30659338880.378582,33
6126,Bosnia and Herzegovina,21921.326,0.32132,6.58180952,9.48689747,18178503835.44905,33
6127,Botswana,5669.182,0.53728,3.97917747,6.22438812,14901750991.201231,33
6128,Brazil,503677.11799999996,1.19567,3.55141115,7.97721243,2472806919901.6743,33
6129,Brunei Darussalam,7803.376,0.19170071428571428,1.71973145,1.8983139999999998,18093829923.273655,33
6130,Bulgaria,39599.933,0.6372399999999999,4.05600834,7.1707921,55615397665.58089,33
6131,Burkina Faso,2929.933,0.21747399999999997,1.81326139,6.25649023,13444301139.1384,33
6132,Burundi,410.704,0.12423,1.46962726,8.14256191,2451625332.7458434,33
6133,Cabo Verde,498.712,0.07264,3.05590343,5.28994226,1850470042.4328144,33
6134,Cambodia,5603.1759999999995,0.1077023076923077,1.41955829,7.10386801,15227991395.220062,33
6136,Canada,519188.528,1.70964,7.67859077,10.34045982,1847208522155.3384,33
6138,Chad,964.421,0.3005,1.13619971,4.06645298,12953535495.878107,33
6139,Chile,83226.232,0.3887,3.54739046,7.44478321,278384345259.3769,33
6140,China,10258007.127999999,1.9978599999999997,2.68708181,4.71002245,9570406235659.64,33
6141,Colombia,92734.763,0.27128,4.90206432,7.01724052,382116126448.55457,33
6143,"Congo, Dem. Rep.",3589.993,0.2969933333333333,0.49821883,3.56509233,32679745297.645325,33
6145,Costa Rica,7719.035,0.55567,5.58653641,7.86832047,49745088111.6953,33
6146,Cote d'Ivoire,10681.971000000001,0.0956,1.00606477,5.13896704,31273074527.697533,33
6147,Croatia,17601.6,0.81016,5.55677652,6.53333521,58194069434.14229,33
6148,Cuba,27953.541,0.47467,9.138366699999999,10.43099499,77148000000.0,33
6149,Cyprus,5947.874,0.48218,3.1639576000000003,6.94518471,23900872625.846725,33
6150,Czech Republic,102012.273,1.89973,6.5112524,7.80669546,211685616592.9311,33
6151,Denmark,37253.053,2.97048,8.56900883,10.16958141,343584391647.92706,33
6155,Ecuador,41451.768,0.3799,4.38860321,8.55983448,95129659000.0,33
6156,"Egypt, Arab Rep.",214402.15600000002,0.63895,1.43904543,4.91730928,288434108527.1318,33
6157,El Salvador,6230.233,0.06387000000000001,4.83679676,7.71839237,21990970000.0,33
6160,Estonia,19332.424,1.72216,4.5115447,5.97791481,25271406707.565968,33
6161,Ethiopia,10410.613000000001,0.6047399999999999,1.0996721999999999,4.07506514,47648211133.218285,33
6163,Finland,47164.954000000005,3.2871900000000003,7.79147577,9.80534649,271285280621.3725,33
6164,France,334096.703,2.23703,8.05853176,11.43607998,2811077725703.5894,33
6165,Gabon,5280.48,0.57924,1.82302928,2.84087181,17595745653.36761,33
6166,"Gambia, The",432.70599999999996,0.11542857142857145,1.08376515,3.91374874,1375608956.1038554,33
6167,Georgia,8203.079,0.08367000000000001,1.97787476,8.3957243,17189551520.981125,33
6168,Germany,757961.566,2.82105,8.39959431,10.99187183,3732743446218.9194,33
6169,Ghana,14682.668,0.37655,1.87491477,4.62300539,62405374785.5052,33
6170,Greece,69474.982,0.8113100000000001,5.07654715,8.31875896,239862011051.7807,33
6172,Guatemala,12918.841,0.03854,2.17970181,5.68028307,52996540576.316055,33
6177,Honduras,9416.856,0.01980272727272727,3.4937377,8.47723007,18499710127.83853,33
6178,Hungary,42306.179000000004,1.38884,4.79962444,7.24911928,135411698965.10875,33
6179,Iceland,1899.506,1.7020400000000002,6.59708214,8.22141075,16033517403.20616,33
6180,India,2030971.6169999999,0.7064199999999999,0.86504191,3.74944162,1856722121394.535,33
6181,Indonesia,415012.725,0.0847,0.92639065,2.96065068,912524136718.0182,33
6182,"Iran, Islamic Rep.",619524.9820000001,0.25267,2.3070972000000003,5.99379873,460293149324.3256,33
6183,Iraq,165612.721,0.03647333333333334,1.14635122,2.81939769,234648370497.4271,33
6184,Ireland,34873.17,1.5658,7.33226967,10.30022049,238543539440.5545,33
6185,Israel,66039.003,4.09218,4.48961496,7.079337599999999,292636164056.0273,33
6186,Italy,345317.723,1.30768,6.64814186,8.77543831,2141315327318.2068,33
6187,Jamaica,8001.394,0.06096,2.97253656,4.95499468,14262589157.741346,33
6188,Japan,1244616.47,3.3149599999999997,9.09309578,10.79159355,5155717056270.827,33
6189,Jordan,24462.557,0.6037375,4.46107435,7.24769545,34454440180.658165,33
6190,Kazakhstan,262846.893,0.17132,1.84699571,2.66286755,236634552078.10205,33
6191,Kenya,13333.212,0.78577,1.85911131,5.51942348,55096728047.94079,33
6193,"Korea, Rep.",592499.192,4.14853,3.61362767,6.24789429,1370795199976.1794,33
6194,Kuwait,94821.286,0.30153,2.186589,2.58543897,174161142454.16074,33
6195,Kyrgyz Republic,9842.228000000001,0.14914000000000002,3.94686079,8.18745136,7335027591.916282,33
6196,Lao PDR,4184.0470000000005,0.0371,0.71266264,2.39984965,11942230508.33398,33
6197,Latvia,7080.977,0.6122,3.23832417,5.39593935,30432796305.704327,33
6199,Lesotho,2423.887,0.02978,5.27831411,9.01221848,2421470018.239854,33
6201,Lithuania,12640.149,0.95088,4.02429724,6.13548851,46514471181.9327,33
6202,Luxembourg,10051.247,1.30266,4.63559723,5.52774715,61739352212.3049,33
6203,North Macedonia,7858.380999999999,0.43893999999999994,4.41111708,6.719283099999999,10817712138.945108,33
6204,Madagascar,3171.955,0.04562666666666667,1.52839148,4.22997093,12423557906.918177,33
6206,Malaysia,236510.49899999998,1.17772,1.89311898,3.52240086,323277158906.9789,33
6208,Mali,2698.9120000000003,0.422212,0.81583828,3.96750712,13242680704.596071,33
6209,Malta,2346.88,0.7723800000000001,5.96288872,8.826644900000002,10551661220.181046,33
6211,Mauritania,2390.884,0.014190000000000001,1.38687348,3.67313361,7223063169.727486,33
6212,Mauritius,4070.37,0.21545599999999998,1.95769048,4.68303633,12129642296.442509,33
6213,Mexico,490340.239,0.42503,3.1345408,5.9407773,1274443084716.5674,33
6215,Moldova,4998.121,0.29783000000000004,4.05499315,8.68300343,9496684701.433249,33
6217,Mongolia,43626.299000000006,0.23246,2.26160526,4.06732321,12582122604.19213,33
6218,Morocco,58987.362,0.71454,2.51814461,5.68743515,106825649872.10754,33
6219,Mozambique,4202.3820000000005,0.371514,1.60910678,6.50048494,16974320551.02129,33
6220,Myanmar,13083.856000000002,0.06660666666666666,0.61088419,3.23661304,60269734044.52604,33
6221,Namibia,2629.239,0.2903825,3.9984013999999997,8.66987896,12011207741.459064,33
6223,Nepal,6637.27,0.3022,0.87030691,5.32473755,19271168018.48201,33
6224,Netherlands,173625.116,1.92987,7.12333632,10.58363628,876923518850.4048,33
6225,New Zealand,33443.04,1.15412,7.26941013,9.36316967,190845889949.764,33
6226,Nicaragua,4426.069,0.10284000000000001,3.86888838,7.638691900000001,10982938825.699354,33
6228,Nigeria,124329.635,0.13223,0.48927847,3.4206934,508692961937.4924,33
6229,Norway,48232.051,1.6500400000000002,7.59215212,8.92953396,522761531914.8936,33
6230,Oman,62041.973,0.16956,2.43518567,2.79134297,78555637365.22913,33
6231,Pakistan,174857.228,0.29285,0.70266867,2.60280204,231218567178.9787,33
6233,Panama,11635.391000000001,0.062060000000000004,4.14284658,6.65125561,45600000000.0,33
6234,Papua New Guinea,5258.478,0.031580000000000004,1.98455942,2.99727893,21261432774.50225,33
6235,Paraguay,5434.494000000001,0.07218,2.64697957,6.072259900000001,38585317742.980934,33
6236,Peru,46816.58900000001,0.08174,2.63796234,4.70197392,201175469114.32693,33
6237,Philippines,98275.6,0.13793,1.17018282,4.4638114,283902829721.0868,33
6238,Poland,302344.15,0.8705299999999999,4.48165512,6.3754797,521016262734.9237,33
6239,Portugal,45426.795999999995,1.32641,6.07224035,9.07765675,226369502104.2357,33
